id,county_id,subcounty_id,name,code,createdAt,updatedAt
1,1,1,Port Reitz,ward1,2023-08-10T09:40:57.909+03:00,2023-08-10T09:40:57.909+03:00
1420,47,284,Matopeni/spring Valley,ward1420,2023-08-10T09:40:59.449+03:00,2023-08-10T09:40:59.449+03:00
2,1,1,Kipevu,ward2,2023-08-10T09:40:57.925+03:00,2023-08-10T09:40:57.925+03:00
3,1,1,Airport,ward3,2023-08-10T09:40:57.926+03:00,2023-08-10T09:40:57.926+03:00
4,1,1,Changamwe,ward4,2023-08-10T09:40:57.927+03:00,2023-08-10T09:40:57.927+03:00
5,1,1,Chaani,ward5,2023-08-10T09:40:57.928+03:00,2023-08-10T09:40:57.928+03:00
23,1,5,Bofu,ward23,2023-08-10T09:40:57.939+03:00,2023-08-10T09:40:57.939+03:00
103,5,21,Basuba,ward103,2023-08-10T09:40:58.046+03:00,2023-08-10T09:40:58.046+03:00
106,5,22,Hindi,ward106,2023-08-10T09:40:58.054+03:00,2023-08-10T09:40:58.054+03:00
29,1,6,Shimanzi/ganjoni,ward29,2023-08-10T09:40:57.941+03:00,2023-08-10T09:40:57.941+03:00
30,1,6,Majengo,ward30,2023-08-10T09:40:57.942+03:00,2023-08-10T09:40:57.942+03:00
492,19,99,Rware,ward492,2023-08-10T09:40:58.558+03:00,2023-08-10T09:40:58.558+03:00
60,3,12,Shimo La Tewa,ward60,2023-08-10T09:40:57.982+03:00,2023-08-10T09:40:57.982+03:00
244,11,49,Cherab,ward244,2023-08-10T09:40:58.264+03:00,2023-08-10T09:40:58.264+03:00
595,22,119,Uthiru,ward595,2023-08-10T09:40:58.660+03:00,2023-08-10T09:40:58.660+03:00
1059,38,212,Wodanga,ward1059,2023-08-10T09:40:59.199+03:00,2023-08-10T09:40:59.199+03:00
370,15,74,Athi,ward370,2023-08-10T09:40:58.430+03:00,2023-08-10T09:40:58.430+03:00
1091,39,219,Khasoko,ward1091,2023-08-10T09:40:59.220+03:00,2023-08-10T09:40:59.220+03:00
20,1,4,Kadzandani,ward20,2023-08-10T09:40:57.937+03:00,2023-08-10T09:40:57.937+03:00
400,16,81,Mutituni,ward400,2023-08-10T09:40:58.464+03:00,2023-08-10T09:40:58.464+03:00
401,16,81,Machakos Central,ward401,2023-08-10T09:40:58.464+03:00,2023-08-10T09:40:58.464+03:00
539,21,109,Ng'araria,ward539,2023-08-10T09:40:58.613+03:00,2023-08-10T09:40:58.613+03:00
611,23,123,Kaeris,ward611,2023-08-10T09:40:58.675+03:00,2023-08-10T09:40:58.675+03:00
1067,38,213,Jepkoyai,ward1067,2023-08-10T09:40:59.204+03:00,2023-08-10T09:40:59.204+03:00
1068,38,214,Luanda Township,ward1068,2023-08-10T09:40:59.204+03:00,2023-08-10T09:40:59.204+03:00
638,23,128,Kapedo/napeitom,ward638,2023-08-10T09:40:58.730+03:00,2023-08-10T09:40:58.730+03:00
667,25,134,Nachola,ward667,2023-08-10T09:40:58.783+03:00,2023-08-10T09:40:58.783+03:00
672,25,135,Waso,ward672,2023-08-10T09:40:58.796+03:00,2023-08-10T09:40:58.796+03:00
1430,47,287,Maringo/hamza,ward1430,2023-08-10T09:40:59.453+03:00,2023-08-10T09:40:59.453+03:00
1435,47,288,Eastleigh North,ward1435,2023-08-10T09:40:59.455+03:00,2023-08-10T09:40:59.455+03:00
1450,47,290,Kiamaiko,ward1450,2023-08-10T09:40:59.462+03:00,2023-08-10T09:40:59.462+03:00
1375,47,275,Kabiro,ward1375,2023-08-10T09:40:59.427+03:00,2023-08-10T09:40:59.427+03:00
1198,42,240,Shauri Moyo/kaloleni,ward1198,2023-08-10T09:40:59.298+03:00,2023-08-10T09:40:59.298+03:00
1188,42,238,Manyatta 'b',ward1188,2023-08-10T09:40:59.292+03:00,2023-08-10T09:40:59.292+03:00
1291,44,259,Isibania,ward1291,2023-08-10T09:40:59.373+03:00,2023-08-10T09:40:59.373+03:00
1297,44,260,Ntimaru West,ward1297,2023-08-10T09:40:59.377+03:00,2023-08-10T09:40:59.377+03:00
22,1,5,Shika Adabu,ward22,2023-08-10T09:40:57.938+03:00,2023-08-10T09:40:57.938+03:00
1301,45,261,Bomariba,ward1301,2023-08-10T09:40:59.381+03:00,2023-08-10T09:40:59.381+03:00
1408,47,282,Kwa Reuben,ward1408,2023-08-10T09:40:59.444+03:00,2023-08-10T09:40:59.444+03:00
6,1,2,Jomvu Kuu,ward6,2023-08-10T09:40:57.928+03:00,2023-08-10T09:40:57.928+03:00
7,1,2,Miritini,ward7,2023-08-10T09:40:57.929+03:00,2023-08-10T09:40:57.929+03:00
8,1,2,Mikindani,ward8,2023-08-10T09:40:57.930+03:00,2023-08-10T09:40:57.930+03:00
9,1,3,Mjambere,ward9,2023-08-10T09:40:57.930+03:00,2023-08-10T09:40:57.930+03:00
10,1,3,Junda,ward10,2023-08-10T09:40:57.931+03:00,2023-08-10T09:40:57.931+03:00
11,1,3,Bamburi,ward11,2023-08-10T09:40:57.931+03:00,2023-08-10T09:40:57.931+03:00
24,1,5,Likoni,ward24,2023-08-10T09:40:57.939+03:00,2023-08-10T09:40:57.939+03:00
25,1,5,Tibwani,ward25,2023-08-10T09:40:57.939+03:00,2023-08-10T09:40:57.939+03:00
26,1,6,Mji Wa Kale/makadara,ward26,2023-08-10T09:40:57.940+03:00,2023-08-10T09:40:57.940+03:00
27,1,6,Tudor,ward27,2023-08-10T09:40:57.940+03:00,2023-08-10T09:40:57.940+03:00
28,1,6,Tononoka,ward28,2023-08-10T09:40:57.941+03:00,2023-08-10T09:40:57.941+03:00
21,1,5,Mtongwe,ward21,2023-08-10T09:40:57.938+03:00,2023-08-10T09:40:57.938+03:00
31,2,7,Gombato Bogwe,ward31,2023-08-10T09:40:57.942+03:00,2023-08-10T09:40:57.942+03:00
32,2,7,Ukunda,ward32,2023-08-10T09:40:57.943+03:00,2023-08-10T09:40:57.943+03:00
12,1,3,Mwakirunge,ward12,2023-08-10T09:40:57.932+03:00,2023-08-10T09:40:57.932+03:00
13,1,3,Mtopanga,ward13,2023-08-10T09:40:57.934+03:00,2023-08-10T09:40:57.934+03:00
14,1,3,Magogoni,ward14,2023-08-10T09:40:57.935+03:00,2023-08-10T09:40:57.935+03:00
15,1,3,Shanzu,ward15,2023-08-10T09:40:57.935+03:00,2023-08-10T09:40:57.935+03:00
16,1,4,Frere Town,ward16,2023-08-10T09:40:57.935+03:00,2023-08-10T09:40:57.935+03:00
17,1,4,Ziwa La Ng'ombe,ward17,2023-08-10T09:40:57.936+03:00,2023-08-10T09:40:57.936+03:00
18,1,4,Mkomani,ward18,2023-08-10T09:40:57.936+03:00,2023-08-10T09:40:57.936+03:00
19,1,4,Kongowea,ward19,2023-08-10T09:40:57.937+03:00,2023-08-10T09:40:57.937+03:00
33,2,7,Kinondo,ward33,2023-08-10T09:40:57.943+03:00,2023-08-10T09:40:57.943+03:00
40,2,9,Waa,ward40,2023-08-10T09:40:57.955+03:00,2023-08-10T09:40:57.955+03:00
113,6,23,Bomani,ward113,2023-08-10T09:40:58.063+03:00,2023-08-10T09:40:58.063+03:00
41,2,9,Tiwi,ward41,2023-08-10T09:40:57.956+03:00,2023-08-10T09:40:57.956+03:00
59,3,12,Mwarakaya,ward59,2023-08-10T09:40:57.981+03:00,2023-08-10T09:40:57.981+03:00
34,2,7,Ramisi,ward34,2023-08-10T09:40:57.944+03:00,2023-08-10T09:40:57.944+03:00
39,2,9,Tsimba Golini,ward39,2023-08-10T09:40:57.953+03:00,2023-08-10T09:40:57.953+03:00
1055,38,212,Lyaywa/izava,ward1055,2023-08-10T09:40:59.197+03:00,2023-08-10T09:40:59.197+03:00
35,2,8,Pongwe/kikoneni,ward35,2023-08-10T09:40:57.946+03:00,2023-08-10T09:40:57.946+03:00
36,2,8,Dzombo,ward36,2023-08-10T09:40:57.948+03:00,2023-08-10T09:40:57.948+03:00
130,6,26,Ngolia,ward130,2023-08-10T09:40:58.081+03:00,2023-08-10T09:40:58.081+03:00
37,2,8,Mwereni,ward37,2023-08-10T09:40:57.950+03:00,2023-08-10T09:40:57.950+03:00
38,2,8,Vanga,ward38,2023-08-10T09:40:57.952+03:00,2023-08-10T09:40:57.952+03:00
42,2,9,Kubo South,ward42,2023-08-10T09:40:57.956+03:00,2023-08-10T09:40:57.956+03:00
54,3,16,Dabaso,ward54,2023-08-10T09:40:57.976+03:00,2023-08-10T09:40:57.976+03:00
55,3,11,Matsangoni,ward55,2023-08-10T09:40:57.977+03:00,2023-08-10T09:40:57.977+03:00
58,3,12,Junju,ward58,2023-08-10T09:40:57.980+03:00,2023-08-10T09:40:57.980+03:00
43,2,9,Mkongani,ward43,2023-08-10T09:40:57.958+03:00,2023-08-10T09:40:57.958+03:00
45,2,10,Puma,ward45,2023-08-10T09:40:57.962+03:00,2023-08-10T09:40:57.962+03:00
44,2,10,Ndavaya,ward44,2023-08-10T09:40:57.959+03:00,2023-08-10T09:40:57.959+03:00
56,3,11,Watamu,ward56,2023-08-10T09:40:57.978+03:00,2023-08-10T09:40:57.978+03:00
1399,47,280,Njiru,ward1399,2023-08-10T09:40:59.440+03:00,2023-08-10T09:40:59.440+03:00
46,2,10,Kinango,ward46,2023-08-10T09:40:57.963+03:00,2023-08-10T09:40:57.963+03:00
50,2,10,Kasemeni,ward50,2023-08-10T09:40:57.969+03:00,2023-08-10T09:40:57.969+03:00
47,2,10,Mackinon Road,ward47,2023-08-10T09:40:57.965+03:00,2023-08-10T09:40:57.965+03:00
51,3,11,Tezo,ward51,2023-08-10T09:40:57.971+03:00,2023-08-10T09:40:57.971+03:00
52,3,11,Sokoni,ward52,2023-08-10T09:40:57.971+03:00,2023-08-10T09:40:57.971+03:00
53,3,11,Kibarani,ward53,2023-08-10T09:40:57.972+03:00,2023-08-10T09:40:57.972+03:00
57,3,11,Mnarani,ward57,2023-08-10T09:40:57.979+03:00,2023-08-10T09:40:57.979+03:00
48,2,10,Chengoni/samburu,ward48,2023-08-10T09:40:57.966+03:00,2023-08-10T09:40:57.966+03:00
49,2,10,Mwabila,ward49,2023-08-10T09:40:57.968+03:00,2023-08-10T09:40:57.968+03:00
131,7,27,Township,ward131,2023-08-10T09:40:58.082+03:00,2023-08-10T09:40:58.082+03:00
61,3,12,Chasimba,ward61,2023-08-10T09:40:57.983+03:00,2023-08-10T09:40:57.983+03:00
62,3,12,Mtepeni,ward62,2023-08-10T09:40:57.984+03:00,2023-08-10T09:40:57.984+03:00
132,7,28,Galbet,ward132,2023-08-10T09:40:58.083+03:00,2023-08-10T09:40:58.083+03:00
63,3,13,Mariakani,ward63,2023-08-10T09:40:57.985+03:00,2023-08-10T09:40:57.985+03:00
252,12,51,Kiegu/antubochiu,ward252,2023-08-10T09:40:58.282+03:00,2023-08-10T09:40:58.282+03:00
64,3,13,Kayafungo,ward64,2023-08-10T09:40:57.986+03:00,2023-08-10T09:40:57.986+03:00
65,3,13,Kaloleni,ward65,2023-08-10T09:40:57.987+03:00,2023-08-10T09:40:57.987+03:00
133,7,27,Township,ward133,2023-08-10T09:40:58.083+03:00,2023-08-10T09:40:58.083+03:00
1421,47,285,Upper Savanna,ward1421,2023-08-10T09:40:59.449+03:00,2023-08-10T09:40:59.449+03:00
70,3,14,Rabai/kisurutini,ward70,2023-08-10T09:40:57.993+03:00,2023-08-10T09:40:57.993+03:00
66,3,13,Mwanamwinga,ward66,2023-08-10T09:40:57.989+03:00,2023-08-10T09:40:57.989+03:00
67,3,14,Mwawesa,ward67,2023-08-10T09:40:57.990+03:00,2023-08-10T09:40:57.990+03:00
68,3,14,Ruruma,ward68,2023-08-10T09:40:57.991+03:00,2023-08-10T09:40:57.991+03:00
69,3,14,Kambe/ribe,ward69,2023-08-10T09:40:57.992+03:00,2023-08-10T09:40:57.992+03:00
147,7,30,Dadaab,ward147,2023-08-10T09:40:58.105+03:00,2023-08-10T09:40:58.105+03:00
71,3,15,Ganze,ward71,2023-08-10T09:40:57.994+03:00,2023-08-10T09:40:57.994+03:00
72,3,15,Bamba,ward72,2023-08-10T09:40:57.995+03:00,2023-08-10T09:40:57.995+03:00
122,6,25,Bura,ward122,2023-08-10T09:40:58.072+03:00,2023-08-10T09:40:58.072+03:00
73,3,15,Jaribuni,ward73,2023-08-10T09:40:57.997+03:00,2023-08-10T09:40:57.997+03:00
74,3,15,Sokoke,ward74,2023-08-10T09:40:57.999+03:00,2023-08-10T09:40:57.999+03:00
90,4,18,Garsen West,ward90,2023-08-10T09:40:58.023+03:00,2023-08-10T09:40:58.023+03:00
75,3,16,Jilore,ward75,2023-08-10T09:40:58.000+03:00,2023-08-10T09:40:58.000+03:00
76,3,16,Kakuyuni,ward76,2023-08-10T09:40:58.002+03:00,2023-08-10T09:40:58.002+03:00
77,3,16,Ganda,ward77,2023-08-10T09:40:58.003+03:00,2023-08-10T09:40:58.003+03:00
78,3,16,Malindi Town,ward78,2023-08-10T09:40:58.004+03:00,2023-08-10T09:40:58.004+03:00
79,3,16,Shella,ward79,2023-08-10T09:40:58.004+03:00,2023-08-10T09:40:58.004+03:00
80,3,17,Marafa,ward80,2023-08-10T09:40:58.005+03:00,2023-08-10T09:40:58.005+03:00
81,3,17,Magarini,ward81,2023-08-10T09:40:58.007+03:00,2023-08-10T09:40:58.007+03:00
91,4,18,Garsen North,ward91,2023-08-10T09:40:58.024+03:00,2023-08-10T09:40:58.024+03:00
92,4,19,Kinakomba,ward92,2023-08-10T09:40:58.025+03:00,2023-08-10T09:40:58.025+03:00
82,3,17,Gongoni,ward82,2023-08-10T09:40:58.008+03:00,2023-08-10T09:40:58.008+03:00
84,3,17,Garashi,ward84,2023-08-10T09:40:58.013+03:00,2023-08-10T09:40:58.013+03:00
83,3,17,Adu,ward83,2023-08-10T09:40:58.010+03:00,2023-08-10T09:40:58.010+03:00
85,3,17,Sabaki,ward85,2023-08-10T09:40:58.015+03:00,2023-08-10T09:40:58.015+03:00
1422,47,285,Lower Savanna,ward1422,2023-08-10T09:40:59.450+03:00,2023-08-10T09:40:59.450+03:00
86,4,18,Kipini East,ward86,2023-08-10T09:40:58.016+03:00,2023-08-10T09:40:58.016+03:00
89,4,18,Garsen Central,ward89,2023-08-10T09:40:58.022+03:00,2023-08-10T09:40:58.022+03:00
109,5,22,Witu,ward109,2023-08-10T09:40:58.060+03:00,2023-08-10T09:40:58.060+03:00
87,4,18,Garsen South,ward87,2023-08-10T09:40:58.018+03:00,2023-08-10T09:40:58.018+03:00
88,4,18,Kipini West,ward88,2023-08-10T09:40:58.020+03:00,2023-08-10T09:40:58.020+03:00
148,7,30,Labisigale,ward148,2023-08-10T09:40:58.105+03:00,2023-08-10T09:40:58.105+03:00
93,4,19,Mikinduni,ward93,2023-08-10T09:40:58.026+03:00,2023-08-10T09:40:58.026+03:00
94,4,19,Chewani,ward94,2023-08-10T09:40:58.027+03:00,2023-08-10T09:40:58.027+03:00
95,4,19,Wayu,ward95,2023-08-10T09:40:58.028+03:00,2023-08-10T09:40:58.028+03:00
263,12,53,Antubetwe Kiongo,ward263,2023-08-10T09:40:58.298+03:00,2023-08-10T09:40:58.298+03:00
96,4,20,Chewele,ward96,2023-08-10T09:40:58.030+03:00,2023-08-10T09:40:58.030+03:00
97,4,20,Hirimani,ward97,2023-08-10T09:40:58.032+03:00,2023-08-10T09:40:58.032+03:00
110,5,22,Bahari,ward110,2023-08-10T09:40:58.061+03:00,2023-08-10T09:40:58.061+03:00
98,4,20,Bangale,ward98,2023-08-10T09:40:58.033+03:00,2023-08-10T09:40:58.033+03:00
111,6,23,Chala,ward111,2023-08-10T09:40:58.062+03:00,2023-08-10T09:40:58.062+03:00
112,6,23,Mahoo,ward112,2023-08-10T09:40:58.062+03:00,2023-08-10T09:40:58.062+03:00
99,4,20,Sala,ward99,2023-08-10T09:40:58.036+03:00,2023-08-10T09:40:58.036+03:00
101,5,21,Faza,ward101,2023-08-10T09:40:58.041+03:00,2023-08-10T09:40:58.041+03:00
100,4,20,Madogo,ward100,2023-08-10T09:40:58.037+03:00,2023-08-10T09:40:58.037+03:00
102,5,21,Kiunga,ward102,2023-08-10T09:40:58.043+03:00,2023-08-10T09:40:58.043+03:00
104,5,22,Shella,ward104,2023-08-10T09:40:58.051+03:00,2023-08-10T09:40:58.051+03:00
105,5,22,Mkomami,ward105,2023-08-10T09:40:58.053+03:00,2023-08-10T09:40:58.053+03:00
107,5,22,Mkunumbi,ward107,2023-08-10T09:40:58.057+03:00,2023-08-10T09:40:58.057+03:00
108,5,22,Hongwe,ward108,2023-08-10T09:40:58.059+03:00,2023-08-10T09:40:58.059+03:00
114,6,23,Mboghoni,ward114,2023-08-10T09:40:58.064+03:00,2023-08-10T09:40:58.064+03:00
115,6,23,Mata,ward115,2023-08-10T09:40:58.065+03:00,2023-08-10T09:40:58.065+03:00
116,6,24,Wundanyi/mbale,ward116,2023-08-10T09:40:58.066+03:00,2023-08-10T09:40:58.066+03:00
117,6,24,Werugha,ward117,2023-08-10T09:40:58.067+03:00,2023-08-10T09:40:58.067+03:00
118,6,24,Wumigu/kishushe,ward118,2023-08-10T09:40:58.068+03:00,2023-08-10T09:40:58.068+03:00
119,6,24,Mwanda/mgange,ward119,2023-08-10T09:40:58.070+03:00,2023-08-10T09:40:58.070+03:00
120,6,25,Ronge,ward120,2023-08-10T09:40:58.071+03:00,2023-08-10T09:40:58.071+03:00
121,6,25,Mwatate,ward121,2023-08-10T09:40:58.072+03:00,2023-08-10T09:40:58.072+03:00
123,6,25,Chawia,ward123,2023-08-10T09:40:58.073+03:00,2023-08-10T09:40:58.073+03:00
124,6,25,Wusi/kishamba,ward124,2023-08-10T09:40:58.075+03:00,2023-08-10T09:40:58.075+03:00
125,6,26,Mbololo,ward125,2023-08-10T09:40:58.075+03:00,2023-08-10T09:40:58.075+03:00
129,6,26,Kasigau,ward129,2023-08-10T09:40:58.080+03:00,2023-08-10T09:40:58.080+03:00
1317,45,264,Bassi Central,ward1317,2023-08-10T09:40:59.391+03:00,2023-08-10T09:40:59.391+03:00
603,22,121,Ndeiya,ward603,2023-08-10T09:40:58.666+03:00,2023-08-10T09:40:58.666+03:00
126,6,26,Sagala,ward126,2023-08-10T09:40:58.076+03:00,2023-08-10T09:40:58.076+03:00
127,6,26,Kaloleni,ward127,2023-08-10T09:40:58.079+03:00,2023-08-10T09:40:58.079+03:00
128,6,26,Maungu,ward128,2023-08-10T09:40:58.079+03:00,2023-08-10T09:40:58.079+03:00
134,7,27,Township,ward134,2023-08-10T09:40:58.084+03:00,2023-08-10T09:40:58.084+03:00
135,7,28,Balambala,ward135,2023-08-10T09:40:58.085+03:00,2023-08-10T09:40:58.085+03:00
181,8,37,Eldas,ward181,2023-08-10T09:40:58.155+03:00,2023-08-10T09:40:58.155+03:00
136,7,28,Danyere,ward136,2023-08-10T09:40:58.087+03:00,2023-08-10T09:40:58.087+03:00
137,7,28,Jarajara,ward137,2023-08-10T09:40:58.089+03:00,2023-08-10T09:40:58.089+03:00
381,16,77,Kangundo North,ward381,2023-08-10T09:40:58.447+03:00,2023-08-10T09:40:58.447+03:00
138,7,28,Saka,ward138,2023-08-10T09:40:58.090+03:00,2023-08-10T09:40:58.090+03:00
139,7,28,Sankuri,ward139,2023-08-10T09:40:58.092+03:00,2023-08-10T09:40:58.092+03:00
238,10,48,Korr/ngurunit,ward238,2023-08-10T09:40:58.257+03:00,2023-08-10T09:40:58.257+03:00
140,7,29,Modogashe,ward140,2023-08-10T09:40:58.094+03:00,2023-08-10T09:40:58.094+03:00
141,7,29,Benane,ward141,2023-08-10T09:40:58.096+03:00,2023-08-10T09:40:58.096+03:00
242,11,49,Bula Pesa,ward242,2023-08-10T09:40:58.262+03:00,2023-08-10T09:40:58.262+03:00
1332,45,267,Kisii Central,ward1332,2023-08-10T09:40:59.400+03:00,2023-08-10T09:40:59.400+03:00
142,7,29,Goreale,ward142,2023-08-10T09:40:58.097+03:00,2023-08-10T09:40:58.097+03:00
143,7,29,Maalamin,ward143,2023-08-10T09:40:58.099+03:00,2023-08-10T09:40:58.099+03:00
251,12,51,Maua,ward251,2023-08-10T09:40:58.282+03:00,2023-08-10T09:40:58.282+03:00
144,7,29,Sabena,ward144,2023-08-10T09:40:58.101+03:00,2023-08-10T09:40:58.101+03:00
145,7,29,Baraki,ward145,2023-08-10T09:40:58.102+03:00,2023-08-10T09:40:58.102+03:00
146,7,30,Dertu,ward146,2023-08-10T09:40:58.103+03:00,2023-08-10T09:40:58.103+03:00
149,7,30,Damajale,ward149,2023-08-10T09:40:58.106+03:00,2023-08-10T09:40:58.106+03:00
150,7,30,Liboi,ward150,2023-08-10T09:40:58.107+03:00,2023-08-10T09:40:58.107+03:00
151,7,30,Abakaile,ward151,2023-08-10T09:40:58.109+03:00,2023-08-10T09:40:58.109+03:00
152,7,31,Bura,ward152,2023-08-10T09:40:58.110+03:00,2023-08-10T09:40:58.110+03:00
153,7,31,Dekaharia,ward153,2023-08-10T09:40:58.111+03:00,2023-08-10T09:40:58.111+03:00
160,7,32,Masalani,ward160,2023-08-10T09:40:58.124+03:00,2023-08-10T09:40:58.124+03:00
154,7,31,Jarajila,ward154,2023-08-10T09:40:58.113+03:00,2023-08-10T09:40:58.113+03:00
155,7,31,Fafi,ward155,2023-08-10T09:40:58.114+03:00,2023-08-10T09:40:58.114+03:00
156,7,31,Nanighi,ward156,2023-08-10T09:40:58.116+03:00,2023-08-10T09:40:58.116+03:00
157,7,32,Hulugho,ward157,2023-08-10T09:40:58.117+03:00,2023-08-10T09:40:58.117+03:00
167,8,33,Godoma,ward167,2023-08-10T09:40:58.135+03:00,2023-08-10T09:40:58.135+03:00
168,8,34,Wagberi,ward168,2023-08-10T09:40:58.136+03:00,2023-08-10T09:40:58.136+03:00
158,7,32,Sangailu,ward158,2023-08-10T09:40:58.119+03:00,2023-08-10T09:40:58.119+03:00
159,7,32,Ijara,ward159,2023-08-10T09:40:58.122+03:00,2023-08-10T09:40:58.122+03:00
161,8,33,Gurar,ward161,2023-08-10T09:40:58.125+03:00,2023-08-10T09:40:58.125+03:00
162,8,33,Bute,ward162,2023-08-10T09:40:58.126+03:00,2023-08-10T09:40:58.126+03:00
169,8,34,Township,ward169,2023-08-10T09:40:58.136+03:00,2023-08-10T09:40:58.136+03:00
170,8,34,Barwaqo,ward170,2023-08-10T09:40:58.137+03:00,2023-08-10T09:40:58.137+03:00
253,12,51,Athiru Gaiti,ward253,2023-08-10T09:40:58.283+03:00,2023-08-10T09:40:58.283+03:00
163,8,33,Korondile,ward163,2023-08-10T09:40:58.128+03:00,2023-08-10T09:40:58.128+03:00
164,8,33,Malkagufu,ward164,2023-08-10T09:40:58.129+03:00,2023-08-10T09:40:58.129+03:00
179,8,36,Ganyure,ward179,2023-08-10T09:40:58.153+03:00,2023-08-10T09:40:58.153+03:00
165,8,33,Batalu,ward165,2023-08-10T09:40:58.130+03:00,2023-08-10T09:40:58.130+03:00
166,8,33,Danaba,ward166,2023-08-10T09:40:58.133+03:00,2023-08-10T09:40:58.133+03:00
171,8,34,Khorof/harar,ward171,2023-08-10T09:40:58.137+03:00,2023-08-10T09:40:58.137+03:00
174,8,35,Tarbaj,ward174,2023-08-10T09:40:58.144+03:00,2023-08-10T09:40:58.144+03:00
172,8,35,Elben,ward172,2023-08-10T09:40:58.139+03:00,2023-08-10T09:40:58.139+03:00
177,8,36,Hadado/athibohol,ward177,2023-08-10T09:40:58.150+03:00,2023-08-10T09:40:58.150+03:00
173,8,35,Sarman,ward173,2023-08-10T09:40:58.142+03:00,2023-08-10T09:40:58.142+03:00
178,8,36,Ademasajide,ward178,2023-08-10T09:40:58.152+03:00,2023-08-10T09:40:58.152+03:00
180,8,36,Wagalla,ward180,2023-08-10T09:40:58.154+03:00,2023-08-10T09:40:58.154+03:00
382,16,77,Kangundo Central,ward382,2023-08-10T09:40:58.447+03:00,2023-08-10T09:40:58.447+03:00
175,8,35,Wargadud,ward175,2023-08-10T09:40:58.146+03:00,2023-08-10T09:40:58.146+03:00
176,8,36,Arbajahan,ward176,2023-08-10T09:40:58.148+03:00,2023-08-10T09:40:58.148+03:00
182,8,37,Della,ward182,2023-08-10T09:40:58.156+03:00,2023-08-10T09:40:58.156+03:00
183,8,36,Elnur/tula Tula,ward183,2023-08-10T09:40:58.157+03:00,2023-08-10T09:40:58.157+03:00
254,12,51,Akachiu,ward254,2023-08-10T09:40:58.283+03:00,2023-08-10T09:40:58.283+03:00
184,8,38,Benane,ward184,2023-08-10T09:40:58.159+03:00,2023-08-10T09:40:58.159+03:00
591,22,119,Gitaru,ward591,2023-08-10T09:40:58.658+03:00,2023-08-10T09:40:58.658+03:00
185,8,38,Bur-der,ward185,2023-08-10T09:40:58.162+03:00,2023-08-10T09:40:58.162+03:00
186,8,38,Dadaja Bulla,ward186,2023-08-10T09:40:58.165+03:00,2023-08-10T09:40:58.165+03:00
187,8,38,Habaswein,ward187,2023-08-10T09:40:58.167+03:00,2023-08-10T09:40:58.167+03:00
188,8,38,Lagboghol South,ward188,2023-08-10T09:40:58.169+03:00,2023-08-10T09:40:58.169+03:00
383,16,77,Kangundo East,ward383,2023-08-10T09:40:58.448+03:00,2023-08-10T09:40:58.448+03:00
189,8,38,Ibrahim Ure,ward189,2023-08-10T09:40:58.172+03:00,2023-08-10T09:40:58.172+03:00
255,12,51,Kanuni,ward255,2023-08-10T09:40:58.284+03:00,2023-08-10T09:40:58.284+03:00
1333,45,267,Keumbu,ward1333,2023-08-10T09:40:59.400+03:00,2023-08-10T09:40:59.400+03:00
190,8,38,Diff,ward190,2023-08-10T09:40:58.175+03:00,2023-08-10T09:40:58.175+03:00
195,9,39,Gither,ward195,2023-08-10T09:40:58.184+03:00,2023-08-10T09:40:58.184+03:00
191,9,39,Takaba South,ward191,2023-08-10T09:40:58.178+03:00,2023-08-10T09:40:58.178+03:00
192,9,39,Takaba,ward192,2023-08-10T09:40:58.180+03:00,2023-08-10T09:40:58.180+03:00
592,22,119,Muguga,ward592,2023-08-10T09:40:58.658+03:00,2023-08-10T09:40:58.658+03:00
193,9,39,Laghsure,ward193,2023-08-10T09:40:58.181+03:00,2023-08-10T09:40:58.181+03:00
194,9,39,Dandu,ward194,2023-08-10T09:40:58.183+03:00,2023-08-10T09:40:58.183+03:00
200,9,40,Kiliwaheri,ward200,2023-08-10T09:40:58.192+03:00,2023-08-10T09:40:58.192+03:00
196,9,40,Banissa,ward196,2023-08-10T09:40:58.186+03:00,2023-08-10T09:40:58.186+03:00
197,9,40,Derkhale,ward197,2023-08-10T09:40:58.187+03:00,2023-08-10T09:40:58.187+03:00
212,9,43,Bulla Mpya,ward212,2023-08-10T09:40:58.215+03:00,2023-08-10T09:40:58.215+03:00
1334,45,267,Kiogoro,ward1334,2023-08-10T09:40:59.401+03:00,2023-08-10T09:40:59.401+03:00
198,9,40,Guba,ward198,2023-08-10T09:40:58.188+03:00,2023-08-10T09:40:58.188+03:00
199,9,40,Malkamari,ward199,2023-08-10T09:40:58.190+03:00,2023-08-10T09:40:58.190+03:00
482,19,96,Karatina Town,ward482,2023-08-10T09:40:58.549+03:00,2023-08-10T09:40:58.549+03:00
201,9,41,Ashabito,ward201,2023-08-10T09:40:58.193+03:00,2023-08-10T09:40:58.193+03:00
213,9,43,Khalalio,ward213,2023-08-10T09:40:58.217+03:00,2023-08-10T09:40:58.217+03:00
202,9,41,Guticha,ward202,2023-08-10T09:40:58.195+03:00,2023-08-10T09:40:58.195+03:00
1335,45,267,Birongo,ward1335,2023-08-10T09:40:59.402+03:00,2023-08-10T09:40:59.402+03:00
203,9,41,Marothile,ward203,2023-08-10T09:40:58.198+03:00,2023-08-10T09:40:58.198+03:00
204,9,41,Rhamu,ward204,2023-08-10T09:40:58.200+03:00,2023-08-10T09:40:58.200+03:00
